captured_at,engine,region,device,query,rank,result_type,domain,url,title,snippet,page_type,source_url,notes
"2026-08-07T18:38:43.463Z","google_web","Russia preference (gl=ru)","desktop","контроль sla","3","organic","ru.wikipedia.org","https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BE%D0%B1_%D1%83%D1%80%D0%BE%D0%B2%D0%BD%D0%B5_%D1%83%D1%81%D0%BB%D1%83%D0%B3","Соглашение об уровне услуг","... SLA регулярно нарушается. Отслеживание и контроль соблюдения SLA — важная часть дисциплины управления отношениями с аутсорсингом (ORM, Outsourcing ...","статья/guide","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%BE%D0%BB%D1%8C%20sla","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:43.463Z","google_web","Russia preference (gl=ru)","desktop","контроль sla","4","organic","atlassian.com","https://www.atlassian.com/ru/itsm/service-request-management/slas","Что такое SLA: объяснение и примеры","Узнайте, как определены ожидания от качества и распределены обязанности в рамках соглашения об уровне обслуживания (SLA).","статья/guide","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%BE%D0%BB%D1%8C%20sla","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:43.463Z","google_web","Russia preference (gl=ru)","desktop","контроль sla","5","organic","chislitellab.ru","https://chislitellab.ru/blog/chto-takoe-sla-i-zachem-on-nuzhen-vashemu-it-servisu","Что такое SLA и зачем он нужен вашему ИТ‑сервису","20 июл. 2026 г. — SLA-контроль — это фундамент стабильной работы сервиса. Мониторинг SLA: три уровня и инструменты контроля. Мониторинг SLA строится на трёх ...","статья/guide","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%BE%D0%BB%D1%8C%20sla","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:44.834Z","google_web","Russia preference (gl=ru)","desktop","распределение обращений","1","organic","consultant.ru","https://www.consultant.ru/document/cons_doc_LAW_59999/","Федеральный закон ""О порядке рассмотрения ...","Федеральный закон ""О порядке рассмотрения обращений граждан Российской Федерации"" от 02.05.2006 N 59-ФЗ (последняя редакция) · Статья 1. Сфера применения ...","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B9","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:44.834Z","google_web","Russia preference (gl=ru)","desktop","распределение обращений","2","organic","consultant.ru","https://www.consultant.ru/document/cons_doc_LAW_59999/1a1719408a99f43738c30a453a74ddaf6ccd7ae7/","Статья 11. Порядок рассмотрения отдельных обращений","2. Обращение, в котором обжалуется судебное решение, в течение семи дней со дня регистрации возвращается гражданину, направившему обращение, с разъяснением ...","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B9","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:44.834Z","google_web","Russia preference (gl=ru)","desktop","распределение обращений","3","organic","26.rkn.gov.ru","https://26.rkn.gov.ru/p8926/p14777/","Порядок рассмотрения обращений граждан и юридических ...","29 апр. 2025 г. — 6. Срок рассмотрения обращения – 30 дней. В случаях, когда для рассмотрения обращения гражданина требуется больше времени, то срок может быть ...","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B9","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:44.834Z","google_web","Russia preference (gl=ru)","desktop","распределение обращений","4","organic","xn--90adfabb9ciclc.xn--p1ai","https://xn--90adfabb9ciclc.xn--p1ai/sotsialno-kulturnaya-sfera/federalnye-sluzhby/6827/#:~:text=%D0%9E%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%20%D0%BC%D0%BE%D0%B3%D1%83%D1%82%20%D0%B1%D1%8B%D1%82%D1%8C%20%D0%B2,%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%20%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9%20%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%B8%C2%BB%20%D0%B2%20%D1%80%D0%B5%D0%B4.","Формы, виды обращений и требования к ним - Перегребное","absent_in_serp","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B9","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:44.834Z","google_web","Russia preference (gl=ru)","desktop","распределение обращений","5","organic","ykt.sledcom.ru","https://ykt.sledcom.ru/references/order/item/873864/#:~:text=%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D0%BE%20%D1%81%D0%BE%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D1%82%D1%8C%20%D1%84%D0%B0%D0%BC%D0%B8%D0%BB%D0%B8%D1%8E,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%2C%20%D0%B4%D0%B0%D1%82%D1%83%20%D0%B8%20%D0%BB%D0%B8%D1%87%D0%BD%D1%83%D1%8E%20%D0%BF%D0%BE%D0%B4%D0%BF%D0%B8%D1%81%D1%8C.","Виды обращений и порядок рассмотрения обращений граждан","absent_in_serp","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B9","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:45.987Z","google_web","Russia preference (gl=ru)","desktop","api службы поддержки","1","organic","support.google.com","https://support.google.com/google-ads/answer/14428553?hl=ru","Служба технической поддержки в отношении API","Служба поддержки Google Рекламы поможет вам разобраться с ошибками и проблемами с соблюдением правил Google Рекламы, а также проанализировать данные. Обратите ...","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=api%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:45.987Z","google_web","Russia preference (gl=ru)","desktop","api службы поддержки","2","organic","jivo.ru","https://www.jivo.ru/blog/ecommerce/chto-takoe-api.html#:~:text=API%20%E2%80%94%20%D1%8D%D1%82%D0%BE%20%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BC%D0%B5%D0%BD%D1%82%2C%20%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D1%8B%D0%B9%20%D1%81%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D1%8F%D0%B5%D1%82,%D0%B8%20%D0%BD%D0%B0%20%D1%80%D0%B0%D0%B7%D0%BD%D1%8B%D1%85%20%D1%8F%D0%B7%D1%8B%D0%BA%D0%B0%D1%85%20%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F.","Что такое API простыми словами: как работает и зачем нужно ... - Jivo","absent_in_serp","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=api%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:45.987Z","google_web","Russia preference (gl=ru)","desktop","api службы поддержки","3","organic","aws.amazon.com","https://aws.amazon.com/ru/what-is/api/#:~:text=Web%20API%20%D0%B8%D0%BB%D0%B8%20Web%20Service,%D1%81%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%BD%D1%8B%D0%B9%20%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%BD%D1%8B%D0%B9%20%D1%81%D1%82%D0%B8%D0%BB%D1%8C%2C%20%D0%BE%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B2%D1%8B%D1%88%D0%B5.","Что такое интерфейс прикладного программирования (API)?","absent_in_serp","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=api%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:45.987Z","google_web","Russia preference (gl=ru)","desktop","api службы поддержки","4","organic","dev.wildberries.ru","https://dev.wildberries.ru/knowledge-base/articles/019d49a1-5b9c-7550-9431-c23e47a4df96/kuda-obrashchat-sia-za-pomoshch-iu","Поддержка WB API — куда обращаться при проблемах","22 июл. 2026 г. — Для обращения по вопросам API используйте Service Desk в личном кабинете WB Партнёры: Перейдите в Service Desk; Создайте обращение в категории « ...","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=api%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
"2026-08-07T18:38:45.987Z","google_web","Russia preference (gl=ru)","desktop","api службы поддержки","5","organic","ru.iiko.help","https://ru.iiko.help/articles/api-documentations/konsultirovanie-po-api","Консультирование пользователей по API и поддержка ...","6 янв. 2026 г. — Помощь на этапе разработки · Предоставление виртуальных серверов для организации тестовой среды. · Консультирование по документации API.","нецелевой результат","https://www.google.com/search?hl=ru&gl=ru&num=10&pws=0&q=api%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%BA%D0%B8","ad_label_observed=no; hl=ru; gl=ru; pws=0; AI/vertical/sitelinks excluded; organic rank after exclusions; live anonymous SERP may vary"
